0,0,1.891861314e+04,3.297216632e-09,3.683944127e-03
1,0,1.871264646e+04,3.372453083e-09,3.692060888e-03
2,0,1.854318946e+04,3.434846037e-09,3.698661097e-03
3,0,1.839278588e+04,3.490607206e-09,3.704462965e-03
4,0,1.825476410e+04,3.542103377e-09,3.709742474e-03
5,0,1.812568515e+04,3.590551449e-09,3.714642554e-03
6,0,1.800348591e+04,3.636679909e-09,3.719249315e-03
7,0,1.788680703e+04,3.680967873e-09,3.723619719e-03
8,0,1.777469354e+04,3.723751432e-09,3.727793927e-03
9,0,1.766644238e+04,3.765277719e-09,3.731801610e-03
10,0,1.756151717e+04,3.805735124e-09,3.735665481e-03
11,0,1.745949691e+04,3.845271411e-09,3.739403421e-03
12,0,1.736004359e+04,3.884005194e-09,3.743029830e-03
13,0,1.726288061e+04,3.922033540e-09,3.746556529e-03
14,0,1.716777802e+04,3.959437177e-09,3.749993370e-03
15,0,1.707454200e+04,3.996284192e-09,3.753348684e-03
16,0,1.698300732e+04,4.032632701e-09,3.756629589e-03
17,0,1.689303161e+04,4.068532844e-09,3.759842235e-03
18,0,1.680449114e+04,4.104028284e-09,3.762991983e-03
19,0,1.671727748e+04,4.139157365e-09,3.766083542e-03
20,0,1.663129495e+04,4.173954017e-09,3.769121077e-03
21,0,1.654645856e+04,4.208448471e-09,3.772108299e-03
22,0,1.646269239e+04,4.242667830e-09,3.775048529e-03
23,0,1.637992825e+04,4.276636534e-09,3.777944759e-03
24,0,1.629810460e+04,4.310376739e-09,3.780799697e-03
25,0,1.621716567e+04,4.343908633e-09,3.783615800e-03
26,0,1.613706069e+04,4.377250690e-09,3.786395315e-03
27,0,1.605774326e+04,4.410419893e-09,3.789140296e-03
28,0,1.597917087e+04,4.443431919e-09,3.791852634e-03
29,0,1.590130440e+04,4.476301291e-09,3.794534071e-03
30,0,1.582410775e+04,4.509041515e-09,3.797186220e-03
31,0,1.574754755e+04,4.541665195e-09,3.799810575e-03
32,0,1.567159280e+04,4.574184128e-09,3.802408530e-03
33,0,1.559621469e+04,4.606609400e-09,3.804981381e-03
34,0,1.552138637e+04,4.638951448e-09,3.807530342e-03
35,0,1.544708273e+04,4.671220138e-09,3.810056551e-03
36,0,1.537328028e+04,4.703424816e-09,3.812561075e-03
37,0,1.529995695e+04,4.735574360e-09,3.815044920e-03
38,0,1.522709201e+04,4.767677229e-09,3.817509035e-03
39,0,1.515466595e+04,4.799741501e-09,3.819954314e-03
40,0,1.508266035e+04,4.831774907e-09,3.822381606e-03
41,0,1.501105778e+04,4.863784869e-09,3.824791715e-03
42,0,1.493984178e+04,4.895778523e-09,3.827185406e-03
43,0,1.486899672e+04,4.927762752e-09,3.829563405e-03
44,0,1.479850777e+04,4.959744203e-09,3.831926406e-03
45,0,1.472836083e+04,4.991729314e-09,3.834275069e-03
46,0,1.465854246e+04,5.023724330e-09,3.836610028e-03
47,0,1.458903986e+04,5.055735326e-09,3.838931888e-03
48,0,1.451984082e+04,5.087768216e-09,3.841241229e-03
49,0,1.445093364e+04,5.119828775e-09,3.843538609e-03
50,0,1.438230716e+04,5.151922652e-09,3.845824565e-03
51,0,1.431395064e+04,5.184055379e-09,3.848099611e-03
52,0,1.424585383e+04,5.216232387e-09,3.850364246e-03
53,0,1.417800684e+04,5.248459015e-09,3.852618950e-03
54,0,1.411040020e+04,5.280740523e-09,3.854864188e-03
55,0,1.404302476e+04,5.313082099e-09,3.857100408e-03
56,0,1.397587173e+04,5.345488870e-09,3.859328046e-03
57,0,1.390893263e+04,5.377965910e-09,3.861547525e-03
58,0,1.384219925e+04,5.410518248e-09,3.863759255e-03
59,0,1.377566369e+04,5.443150877e-09,3.865963635e-03
60,0,1.370931828e+04,5.475868760e-09,3.868161053e-03
61,0,1.364315560e+04,5.508676839e-09,3.870351889e-03
62,0,1.357716847e+04,5.541580040e-09,3.872536512e-03
63,0,1.351134990e+04,5.574583279e-09,3.874715283e-03
64,0,1.344569314e+04,5.607691473e-09,3.876888557e-03
65,0,1.338019159e+04,5.640909539e-09,3.879056679e-03
66,0,1.331483885e+04,5.674242406e-09,3.881219988e-03
67,0,1.324962868e+04,5.707695018e-09,3.883378817e-03
68,0,1.318455501e+04,5.741272340e-09,3.885533495e-03
69,0,1.311961190e+04,5.774979365e-09,3.887684342e-03
70,0,1.305479357e+04,5.808821118e-09,3.889831677e-03
71,0,1.299009436e+04,5.842802662e-09,3.891975812e-03
72,0,1.292550873e+04,5.876929103e-09,3.894117055e-03
73,0,1.286103128e+04,5.911205596e-09,3.896255711e-03
74,0,1.279665668e+04,5.945637353e-09,3.898392083e-03
75,0,1.273237975e+04,5.980229641e-09,3.900526468e-03
76,0,1.266819536e+04,6.014987797e-09,3.902659164e-03
77,0,1.260409851e+04,6.049917225e-09,3.904790463e-03
78,0,1.254008425e+04,6.085023409e-09,3.906920658e-03
79,0,1.247614773e+04,6.120311912e-09,3.909050039e-03
80,0,1.241228417e+04,6.155788387e-09,3.911178895e-03
81,0,1.234848886e+04,6.191458578e-09,3.913307515e-03
82,0,1.228475714e+04,6.227328332e-09,3.915436184e-03
83,0,1.222108443e+04,6.263403600e-09,3.917565190e-03
84,0,1.215746619e+04,6.299690443e-09,3.919694820e-03
85,0,1.209389792e+04,6.336195044e-09,3.921825361e-03
86,0,1.203037519e+04,6.372923710e-09,3.923957099e-03
87,0,1.196689359e+04,6.409882878e-09,3.926090323e-03
88,0,1.190344875e+04,6.447079126e-09,3.928225322e-03
89,0,1.184003634e+04,6.484519176e-09,3.930362387e-03
90,0,1.177665207e+04,6.522209907e-09,3.932501809e-03
91,0,1.171329163e+04,6.560158357e-09,3.934643881e-03
92,0,1.164995079e+04,6.598371734e-09,3.936788901e-03
93,0,1.158662530e+04,6.636857424e-09,3.938937166e-03
94,0,1.152331092e+04,6.675623001e-09,3.941088978e-03
95,0,1.146000344e+04,6.714676235e-09,3.943244641e-03
96,0,1.139669866e+04,6.754025101e-09,3.945404462e-03
97,0,1.133339235e+04,6.793677788e-09,3.947568753e-03
98,0,1.127008031e+04,6.833642715e-09,3.949737830e-03
99,0,1.120675834e+04,6.873928535e-09,3.951912011e-03
100,0,1.114342219e+04,6.914544150e-09,3.954091622e-03
101,0,1.108006765e+04,6.955498724e-09,3.956276991e-03
102,0,1.101669045e+04,6.996801692e-09,3.958468454e-03
103,0,1.095328634e+04,7.038462778e-09,3.960666351e-03
104,0,1.088985101e+04,7.080492005e-09,3.962871030e-03
105,0,1.082638016e+04,7.122899710e-09,3.965082842e-03
106,0,1.076286943e+04,7.165696562e-09,3.967302149e-03
107,0,1.069931444e+04,7.208893578e-09,3.969529318e-03
108,0,1.063571076e+04,7.252502136e-09,3.971764726e-03
109,0,1.057205393e+04,7.296533998e-09,3.974008755e-03
110,0,1.050833944e+04,7.341001328e-09,3.976261799e-03
111,0,1.044456272e+04,7.385916711e-09,3.978524260e-03
112,0,1.038071916e+04,7.431293176e-09,3.980796550e-03
113,0,1.031680408e+04,7.477144216e-09,3.983079092e-03
114,0,1.025281272e+04,7.523483816e-09,3.985372318e-03
115,0,1.018874027e+04,7.570326477e-09,3.987676676e-03
116,0,1.012458184e+04,7.617687241e-09,3.989992621e-03
117,0,1.006033245e+04,7.665581724e-09,3.992320626e-03
118,0,9.995987055e+03,7.714026142e-09,3.994661174e-03
119,0,9.931540490e+03,7.763037349e-09,3.997014765e-03
120,0,9.866987505e+03,7.812632868e-09,3.999381913e-03
121,0,9.802322743e+03,7.862830927e-09,4.001763149e-03
122,0,9.737540734e+03,7.913650504e-09,4.004159020e-03
123,0,9.672635889e+03,7.965111363e-09,4.006570094e-03
124,0,9.607602492e+03,8.017234105e-09,4.008996955e-03
125,0,9.542434691e+03,8.070040211e-09,4.011440208e-03
126,0,9.477126491e+03,8.123552099e-09,4.013900482e-03
127,0,9.411671745e+03,8.177793172e-09,4.016378425e-03
128,0,9.346064143e+03,8.232787888e-09,4.018874713e-03
129,0,9.280297204e+03,8.288561813e-09,4.021390043e-03
130,0,9.214364265e+03,8.345141697e-09,4.023925142e-03
131,0,9.148258467e+03,8.402555545e-09,4.026480766e-03
